Code,Stock,Company,Sector,Market,Price,EPS,ROE,YoY,QoQ,ConQ,TopQ,RYoY,RQoQ,RConQ,RTopQ
0176,KRONO,KRONOLOGI ASIA BERHAD,Technology,Ace Market,0.620,-0.39,-0.86,No,No,No,No,Yes,No,No,No
3573,LIENHOE,LIEN HOE CORPORATION BERHAD,Property,Main Market,0.275,-1.18,-0.88,Yes,No,No,No,No,No,No,No
0162,WIDAD,WIDAD GROUP BERHAD,Construction,Ace Market,0.675,-0.06,-0.92,No,No,No,No,No,No,No,No
2135,GOPENG,GOPENG BERHAD,Plantation,Main Market,0.650,-0.98,-0.94,No,No,No,No,Yes,Yes,No,No
5121,HEKTAR,HEKTAR REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,Main Market,0.690,-1.27,-0.95,No,No,No,No,No,No,No,No
7811,SAPIND,SAPURA INDUSTRIAL BERHAD,Industrial Products & Services,Main Market,0.755,-1.42,-1.00,No,No,No,Yes,No,No,No,No
9334,KESM,KESM INDUSTRIES BERHAD,Technology,Main Market,11.600,-8.53,-1.03,No,No,No,No,No,No,No,No
3816,MISC,MISC BERHAD,Transportation & Logistics,Main Market,6.610,-7.82,-1.06,No,Yes,No,No,Yes,No,No,No
9938,BRIGHT,BRIGHT PACKAGING INDUSTRY BERHAD,Industrial Products & Services,Main Market,0.275,-0.60,-1.06,No,No,No,No,No,No,Yes,No
5070,PRTASCO,PROTASCO BERHAD,Construction,Main Market,0.245,-0.73,-1.08,Yes,No,No,No,Yes,No,No,Yes
5108,ICAP,ICAPITAL.BIZ BERHAD,Closed-End Fund,Main Market,2.060,-3.37,-1.18,No,No,No,No,No,No,No,No
1007,AMPROP,AMCORP PROPERTIES BERHAD,Property,Main Market,0.460,-1.67,-1.20,No,No,No,No,No,No,No,No
7943,SNC,SAND NISKO CAPITAL BERHAD,Consumer Products & Services,Main Market,0.280,-0.41,-1.25,Yes,No,No,No,Yes,Yes,No,No
0056,GRANFLO,GRAND-FLO BERHAD,Technology,Main Market,0.280,-0.25,-1.26,No,No,No,No,No,No,No,No
0191,CABNET,CABNET HOLDINGS BERHAD,Technology,Ace Market,0.240,-0.34,-1.29,No,No,No,No,No,No,No,No
5622,PEB,PIMPINAN EHSAN BERHAD,Construction,Main Market,0.695,-1.32,-1.30,Yes,Yes,No,No,No,No,No,Yes
5048,YILAI,YI-LAI BERHAD,Industrial Products & Services,Main Market,0.890,-1.75,-1.31,Yes,No,No,Yes,No,No,No,No
8494,LBICAP,LBI CAPITAL BERHAD,Property,Main Market,0.580,-1.92,-1.40,No,No,No,No,No,No,No,No
7117,CJCEN,CJ CENTURY LOGISTICS HOLDINGS BERHAD,Transportation & Logistics,Main Market,0.490,-1.05,-1.50,No,Yes,No,No,Yes,No,No,Yes
6149,METROD,METROD HOLDINGS BERHAD,Industrial Products & Services,Main Market,1.320,-5.15,-1.52,No,No,No,No,No,No,No,No
0119,APPASIA,APPASIA BERHAD,Technology,Ace Market,0.700,-0.12,-1.52,No,No,Yes,No,No,No,No,No
7096,GPA,GPA HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.150,-0.17,-1.52,No,No,No,No,No,No,No,No
3042,PETRONM,PETRON MALAYSIA REFINING & MARKETING BHD,Energy,Main Market,5.740,-9.77,-1.55,No,No,No,Yes,No,No,No,No
3182,GENTING,GENTING BERHAD,Consumer Products & Services,Main Market,4.800,-13.42,-1.56,No,No,No,No,No,No,No,No
0093,SOLUTN,SOLUTION GROUP BERHAD,Technology,Ace Market,1.510,-0.19,-1.56,Yes,No,Yes,Yes,No,No,No,Yes
7374,TIENWAH,TIEN WAH PRESS HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.930,-3.11,-1.56,Yes,No,No,No,No,No,No,No
4677,YTL,YTL CORPORATION BERHAD,Utilities,Main Market,0.785,-1.85,-1.58,No,No,No,No,No,No,No,No
7121,XIANLNG,XIAN LENG HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.575,-0.98,-1.61,No,No,Yes,Yes,Yes,Yes,Yes,Yes
7086,ABLEGRP,ABLEGROUP BERHAD,Industrial Products & Services,Main Market,0.135,-0.26,-1.64,Yes,No,No,No,No,No,No,No
9628,LEBTECH,LEBTECH BERHAD,Construction,Main Market,1.100,-1.56,-1.66,No,No,No,Yes,No,No,No,No
6572,KWANTAS,KWANTAS CORPORATION BERHAD,Plantation,Main Market,1.610,-6.17,-1.70,Yes,Yes,No,Yes,Yes,Yes,No,Yes
5022,PAOS,PAOS HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.300,-0.87,-1.70,No,No,No,No,No,Yes,No,No
9407,PARAGON,PARAGON UNION BERHAD,Consumer Products & Services,Main Market,0.540,-0.98,-1.72,No,No,No,No,No,No,No,No
0059,ECOHLDS,ECOBUILT HOLDINGS BERHAD,Telecommunications & Media,Main Market,0.195,-0.65,-1.72,No,No,No,No,Yes,Yes,No,No
7412,SHH,SHH RESOURCES HOLDINGS BERHAD,Consumer Products & Services,Main Market,1.050,-2.34,-1.77,Yes,No,No,No,Yes,No,No,No
7186,SWSCAP,SWS CAPITAL BERHAD,Consumer Products & Services,Main Market,0.700,-0.90,-1.81,Yes,No,Yes,Yes,Yes,No,No,Yes
5188,CNOUHUA,CHINA OUHUA WINERY HOLDINGS LIMITED,Consumer Products & Services,Main Market,0.060,-0.33,-1.82,Yes,No,No,No,No,No,No,No
5087,MYCRON,MYCRON STEEL BERHAD,Industrial Products & Services,Main Market,0.440,-2.17,-1.83,Yes,Yes,No,Yes,No,No,No,No
3395,BJCORP,BERJAYA CORPORATION BERHAD,Industrial Products & Services,Main Market,0.190,-2.41,-1.93,Yes,No,No,No,No,No,No,No
5192,KSSC,K.SENG SENG CORPORATION BERHAD,Industrial Products & Services,Main Market,0.550,-1.59,-1.96,No,No,No,Yes,No,No,No,Yes
9091,EMICO,EMICO HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.305,-0.83,-1.97,No,No,No,No,No,No,No,No
7201,PICORP,PROGRESSIVE IMPACT CORPORATION BERHAD,Industrial Products & Services,Main Market,0.100,-0.22,-2.02,No,No,No,No,No,No,No,Yes
7246,SIGN,SIGNATURE INTERNATIONAL BERHAD,Consumer Products & Services,Main Market,0.380,-1.42,-2.06,No,No,No,No,No,No,No,No
4758,ANCOM,ANCOM BERHAD,Industrial Products & Services,Main Market,0.835,-2.89,-2.07,No,No,No,No,No,No,No,No
7165,KTG,KTG BERHAD,Industrial Products & Services,Main Market,0.290,-1.04,-2.22,Yes,Yes,No,No,Yes,Yes,No,No
5090,MEDIAC,MEDIA CHINESE INTERNATIONAL LIMITED,Telecommunications & Media,Main Market,0.170,-0.88,-2.22,Yes,No,No,No,No,No,No,No
1198,MAA,MAA GROUP BERHAD,Financial Services,Main Market,0.780,-4.10,-2.22,Yes,Yes,No,No,Yes,Yes,No,Yes
0133,SANICHI,SANICHI TECHNOLOGY BERHAD,Industrial Products & Services,Ace Market,0.065,-0.42,-2.22,Yes,Yes,No,No,Yes,No,No,No
9318,FITTERS,FITTERS DIVERSIFIED BERHAD,Industrial Products & Services,Main Market,0.245,-1.75,-2.26,No,No,No,No,No,No,No,No
8044,CFM,COMPUTER FORMS (MALAYSIA) BERHAD,Industrial Products & Services,Main Market,2.100,-2.55,-2.34,No,Yes,No,No,No,No,No,No
0833EA,HSCEI-1XI,TRADEPLUS HSCEI DAILY (-1X) INVERSE TRACKER,None,None,1.830,-9.67,-2.37,No,No,No,Yes,No,No,No,Yes
3948,DUTALND,DUTALAND BERHAD,Plantation,Main Market,0.385,-3.52,-2.38,No,No,No,No,Yes,Yes,Yes,Yes
0048,ANCOMLB,ANCOM LOGISTICS BERHAD,Transportation & Logistics,Ace Market,0.405,-0.12,-2.39,No,No,No,No,No,No,No,No
2224,SDRED,SELANGOR DREDGING BERHAD,Property,Main Market,0.520,-4.68,-2.39,No,No,No,No,No,No,No,No
4219,BJLAND,BERJAYA LAND BERHAD,Consumer Products & Services,Main Market,0.195,-1.96,-2.42,No,No,No,No,No,No,No,No
1619,DRBHCOM,DRB-HICOM BERHAD,Consumer Products & Services,Main Market,2.050,-8.23,-2.43,No,No,No,No,No,No,No,No
0170,KANGER,KANGER INTERNATIONAL BERHAD,Consumer Products & Services,Ace Market,0.155,-0.27,-2.50,No,No,No,No,No,No,No,No
8591,CRESBLD,CREST BUILDER HOLDINGS BERHAD,Construction,Main Market,0.740,-7.60,-2.58,No,No,No,No,No,No,No,No
2607,INCKEN,INCH KENNETH KAJANG RUBBER PUBLIC LTD CO,Plantation,Main Market,0.520,-4.17,-2.59,No,No,No,No,No,No,Yes,No
8664,SPSETIA,S P SETIA BERHAD,Property,Main Market,1.000,-7.55,-2.61,No,No,No,No,No,No,No,No
2682,AISB,AMALGAMATED INDUSTRIAL STEEL BERHAD,Property,Main Market,0.270,-2.58,-2.68,No,No,No,No,No,No,No,Yes
7889,THRIVEN,THRIVEN GLOBAL BERHAD,Property,Main Market,0.210,-0.95,-2.72,No,No,No,No,No,No,No,No
6041,FARLIM,FARLIM GROUP (MALAYSIA) BHD,Property,Main Market,0.265,-2.80,-2.72,Yes,Yes,No,No,Yes,Yes,Yes,Yes
7190,PPG,PELANGI PUBLISHING GROUP BHD.,Telecommunications & Media,Main Market,0.335,-2.65,-2.73,No,No,No,No,No,No,No,No
5047,NPC,NPC RESOURCES BERHAD,Plantation,Main Market,1.910,-11.32,-2.74,Yes,No,No,No,Yes,Yes,No,No
7080,PERMAJU,PERMAJU INDUSTRIES BERHAD,Consumer Products & Services,Main Market,0.180,-1.40,-2.74,No,No,No,No,No,No,No,No
9539,MUH,MULTI-USAGE HOLDINGS BERHAD,Property,Main Market,0.295,-3.14,-2.76,No,No,No,No,No,No,No,No
1503,GUOCO,GUOCOLAND (MALAYSIA) BERHAD,Property,Main Market,0.720,-5.11,-2.77,Yes,No,No,Yes,Yes,Yes,No,No
5182,MCT,MCT BERHAD,Property,Main Market,0.175,-1.67,-2.81,No,No,No,No,No,No,No,No
7544,QUALITY,QUALITY CONCRETE HOLDINGS BERHAD,Industrial Products & Services,Main Market,1.320,-4.89,-2.85,Yes,No,No,No,No,No,No,No
0060,VC,VORTEX CONSOLIDATED BERHAD,Technology,Ace Market,0.050,-0.44,-2.85,Yes,Yes,No,Yes,Yes,Yes,No,Yes
7134,PWF,PWF CORPORATION BERHAD,Consumer Products & Services,Main Market,0.490,-5.15,-2.93,No,No,No,No,No,No,No,No
3611,PGLOBE,PARAGON GLOBE BERHAD,Property,Main Market,0.585,-3.76,-2.94,No,No,No,No,No,No,No,No
9679,WCT,WCT HOLDINGS BERHAD,Construction,Main Market,0.500,-6.68,-3.00,Yes,No,No,No,No,No,No,No
8907,EG,EG INDUSTRIES BERHAD,Industrial Products & Services,Main Market,0.545,-3.52,-3.01,No,No,No,Yes,No,No,No,Yes
8672,KAMDAR,KAMDAR GROUP (M) BERHAD,Consumer Products & Services,Main Market,0.255,-3.34,-3.07,No,No,No,No,No,No,No,No
5242,SOLID,SOLID AUTOMOTIVE BERHAD,Consumer Products & Services,Main Market,0.240,-1.14,-3.07,No,No,No,Yes,Yes,No,No,Yes
5098,MASTEEL,MALAYSIA STEEL WORKS (KL) BHD,Industrial Products & Services,Main Market,0.425,-4.91,-3.09,Yes,No,No,No,Yes,No,No,Yes
0203,SMETRIC,SECUREMETRIC BERHAD,Technology,Ace Market,0.125,-0.25,-3.19,No,No,No,No,No,No,No,No
5101,EVERGRN,EVERGREEN FIBREBOARD BERHAD,Industrial Products & Services,Main Market,0.520,-4.28,-3.19,No,No,Yes,Yes,No,No,No,No
6637,PNEPCB,PNE PCB BERHAD,Industrial Products & Services,Main Market,0.525,-1.28,-3.21,Yes,Yes,No,Yes,No,No,No,Yes
4405,TCHONG,TAN CHONG MOTOR HOLDINGS BERHAD,Consumer Products & Services,Main Market,1.200,-14.43,-3.23,No,No,No,No,No,No,No,No
7094,EUROSP,EUROSPAN HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.600,-3.10,-3.26,Yes,No,No,Yes,No,No,No,No
0037,RGB,RGB INTERNATIONAL BHD,Consumer Products & Services,Main Market,0.145,-0.49,-3.28,No,No,No,No,No,No,No,No
7935,MILUX,MILUX CORPORATION BERHAD,Consumer Products & Services,Main Market,2.100,-2.30,-3.29,Yes,Yes,No,Yes,Yes,No,No,Yes
5267,XINHWA,XIN HWA HOLDINGS BERHAD,Transportation & Logistics,Main Market,0.435,-2.70,-3.30,No,No,No,No,No,No,No,No
0181,AEMULUS,AEMULUS HOLDINGS BERHAD,Technology,Ace Market,0.645,-0.60,-3.32,No,Yes,No,Yes,No,No,No,No
5517,SHANG,SHANGRI-LA HOTELS (MALAYSIA) BERHAD,Consumer Products & Services,Main Market,4.030,-7.27,-3.32,No,No,No,No,No,No,No,No
0050,SYSTECH,SYSTECH BHD,Technology,Ace Market,0.205,-0.50,-3.39,No,No,No,No,No,No,No,No
6009,P&O,PACIFIC & ORIENT BERHAD,Financial Services,Main Market,0.860,-3.43,-3.39,No,No,No,No,No,No,No,No
7498,RALCO,RALCO CORPORATION BERHAD,Industrial Products & Services,Main Market,0.650,-2.75,-3.40,Yes,No,No,Yes,No,No,No,No
6807,PUNCAK,PUNCAK NIAGA HOLDINGS BERHAD,Construction,Main Market,0.280,-9.70,-3.42,Yes,No,No,No,Yes,No,No,No
0160,HHHCORP,HIAP HUAT HOLDINGS BERHAD,Industrial Products & Services,Ace Market,0.110,-0.66,-3.47,No,No,No,No,No,No,No,No
5288,SIMEPROP,SIME DARBY PROPERTY BERHAD,Property,Main Market,0.685,-4.70,-3.48,No,No,No,No,No,No,No,No
0217,PWRWELL,POWERWELL HOLDINGS BERHAD,Industrial Products & Services,Ace Market,0.265,-0.45,-3.49,No,No,No,No,No,No,No,No
5196,BJFOOD,BERJAYA FOOD BERHAD,Consumer Products & Services,Main Market,1.520,-3.44,-3.55,No,No,No,Yes,No,Yes,No,No
5916,MSC,MALAYSIA SMELTING CORPORATION BERHAD,Industrial Products & Services,Main Market,1.050,-3.23,-3.55,No,No,No,No,No,No,No,No
4456,DNEX,DAGANG NEXCHANGE BERHAD,Technology,Main Market,0.225,-0.93,-3.58,No,No,No,No,No,No,No,No
2593,UMCCA,UNITED MALACCA BERHAD,Plantation,Main Market,5.200,-22.44,-3.59,No,No,No,No,Yes,Yes,No,Yes
5265,DOLPHIN,DOLPHIN INTERNATIONAL BERHAD,Industrial Products & Services,Main Market,0.090,-0.26,-3.62,No,No,No,No,Yes,No,No,No
7016,CHUAN,CHUAN HUAT RESOURCES BHD,Industrial Products & Services,Main Market,0.390,-6.41,-3.66,No,No,No,Yes,No,No,No,No
9946,REX,REX INDUSTRY BERHAD,Consumer Products & Services,Main Market,0.215,-1.54,-3.76,Yes,Yes,No,Yes,Yes,Yes,No,Yes
0010,IRIS,IRIS CORPORATION BERHAD,Technology,Ace Market,0.390,-0.36,-3.78,No,No,No,No,No,No,No,No
7014,YLI,YLI HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.345,-4.52,-3.89,Yes,Yes,No,Yes,No,No,No,Yes
6904,SUBUR,SUBUR TIASA HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.735,-11.80,-4.10,Yes,No,No,No,Yes,No,No,No
7048,ATLAN,ATLAN HOLDINGS BHD,Consumer Products & Services,Main Market,3.630,-7.43,-4.10,No,No,No,No,No,No,No,No
0079,ORION,ORION IXL BERHAD,Technology,Ace Market,0.085,-0.54,-4.11,No,No,No,No,Yes,No,No,No
7382,GLBHD,GOLDEN LAND BERHAD,Plantation,Main Market,0.440,-7.60,-4.15,Yes,Yes,No,No,Yes,No,No,No
7055,PLB,PLB ENGINEERING BERHAD,Property,Main Market,1.050,-5.46,-4.20,No,No,No,No,No,No,No,No
0064,EFFICEN,EFFICIENT E-SOLUTIONS BERHAD,Industrial Products & Services,Main Market,0.185,-0.76,-4.23,Yes,Yes,No,No,Yes,Yes,No,No
03011,AMLEX,AMLEX HOLDINGS BERHAD,Technology,Leap Market,0.215,-0.44,-4.29,No,Yes,No,Yes,No,Yes,No,Yes
0123,PRIVA,PRIVASIA TECHNOLOGY BERHAD,Telecommunications & Media,Ace Market,0.170,-0.48,-4.32,Yes,Yes,No,No,No,No,No,No
1651,MRCB,MALAYSIAN RESOURCES CORPORATION BERHAD,Property,Main Market,0.490,-4.47,-4.33,No,No,No,No,No,No,No,No
0055,SERSOL,SERSOL BERHAD,Industrial Products & Services,Ace Market,0.210,-0.30,-4.33,No,No,No,No,Yes,No,No,No
0822EA,PAM-A40M,PRINCIPAL FTSE ASEAN 40 MALAYSIA ETF,ETF-Equity,ETF,1.600,-6.74,-4.35,No,No,No,No,No,No,No,No
5199,HIBISCS,HIBISCUS PETROLEUM BERHAD,Energy,Main Market,0.620,-3.27,-4.37,No,No,No,No,No,No,No,No
7146,AEM,AE MULTI HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.160,-0.65,-4.37,No,No,No,No,Yes,No,No,Yes
0029,DIGISTA,DIGISTAR CORPORATION BERHAD,Technology,Main Market,0.090,-0.32,-4.54,Yes,No,No,No,No,No,No,No
5014,AIRPORT,MALAYSIA AIRPORTS HOLDINGS BERHAD,Transportation & Logistics,Main Market,6.180,-24.21,-4.56,No,No,No,No,No,No,No,No
7197,GESHEN,GE-SHEN CORPORATION BERHAD,Industrial Products & Services,Main Market,0.905,-4.00,-4.60,Yes,Yes,No,Yes,Yes,No,No,Yes
9431,SJC,SENI JAYA CORPORATION BERHAD,Telecommunications & Media,Main Market,0.880,-5.78,-4.63,No,No,No,No,No,No,No,No
7079,TIGER,TIGER SYNERGY BERHAD,Property,Main Market,0.125,-0.94,-4.68,No,No,No,No,No,No,No,No
03026,FBBHD,FIBROMAT (M) BERHAD,Industrial Products & Services,Leap Market,0.330,-0.94,-4.69,No,No,No,Yes,No,No,No,No
7676,GCAP,G CAPITAL BERHAD,Transportation & Logistics,Main Market,0.875,-1.86,-4.71,Yes,Yes,No,No,No,No,No,No
4383,JTIASA,JAYA TIASA HOLDINGS BHD,Plantation,Main Market,0.955,-5.59,-4.74,Yes,Yes,No,Yes,Yes,No,No,No
7208,EURO,EURO HOLDINGS BERHAD,Consumer Products & Services,Main Market,2.430,-1.03,-4.76,Yes,No,No,Yes,No,No,No,Yes
5738,CHHB,COUNTRY HEIGHTS HOLDINGS BHD,Property,Main Market,1.270,-14.05,-4.78,Yes,Yes,No,No,No,No,No,No
5197,FLBHD,FOCUS LUMBER BERHAD,Industrial Products & Services,Main Market,0.825,-8.11,-4.88,No,Yes,No,No,No,No,No,No
5592,GCE,GRAND CENTRAL ENTERPRISES BHD,Consumer Products & Services,Main Market,0.380,-5.10,-4.90,No,No,No,No,No,No,No,No
8648,JASKITA,JASA KITA BERHAD,Industrial Products & Services,Main Market,0.100,-0.70,-5.00,Yes,No,No,Yes,No,No,No,No
5000,HUMEIND,HUME CEMENT INDUSTRIES BERHAD,Industrial Products & Services,Main Market,1.110,-4.10,-5.13,Yes,Yes,No,No,No,No,No,No
7617,MAGNA,MAGNA PRIMA BERHAD,Property,Main Market,0.640,-7.50,-5.32,Yes,Yes,No,No,Yes,No,No,No
8141,MJPERAK,MAJUPERAK HOLDINGS BERHAD,Property,Main Market,0.380,-3.39,-5.38,No,No,No,No,Yes,No,No,No
2054,TDM,TDM BERHAD,Plantation,Main Market,0.335,-2.36,-5.49,Yes,Yes,No,Yes,Yes,No,No,Yes
03019,MPSOL,MATRIX PARKING SOLUTION HOLDINGS BERHAD,Consumer Products & Services,Leap Market,0.170,-0.21,-5.52,No,No,No,No,No,No,No,No
8702,TEXCHEM,TEXCHEM RESOURCES BERHAD,Industrial Products & Services,Main Market,0.610,-10.47,-5.55,No,No,No,Yes,No,No,No,No
5021,AYS,AYS VENTURES BERHAD,Industrial Products & Services,Main Market,0.300,-3.68,-5.57,No,No,No,No,Yes,No,No,No
7139,NICE,NICHE CAPITAL EMAS HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.235,-0.28,-5.65,Yes,Yes,No,Yes,Yes,Yes,No,No
7010,HOOVER,GRAND HOOVER BERHAD,Property,Main Market,0.750,-5.99,-5.65,Yes,No,No,Yes,No,No,No,Yes
5187,HBGLOB,HB GLOBAL LIMITED,Consumer Products & Services,Main Market,0.150,-2.38,-5.67,No,No,No,No,No,No,No,No
1643,LANDMRK,LANDMARKS BERHAD,Consumer Products & Services,Main Market,0.360,-18.74,-5.70,No,No,No,No,No,No,No,No
3794,MCEMENT,MALAYAN CEMENT BERHAD,Industrial Products & Services,Main Market,2.470,-15.48,-5.76,Yes,No,No,Yes,No,No,No,No
7108,PERDANA,PERDANA PETROLEUM BERHAD,Energy,Main Market,0.180,-2.25,-5.77,No,No,No,No,No,No,No,No
03022,MCOM,MCOM HOLDINGS BERHAD,Technology,Leap Market,0.260,-0.50,-5.79,No,No,No,No,No,No,No,No
0118,TRIVE,TRIVE PROPERTY GROUP BERHAD,Technology,Main Market,0.015,-0.12,-5.96,No,No,No,No,Yes,No,No,No
0026,NOVAMSC,NOVA MSC BERHAD,Technology,Ace Market,0.095,-0.44,-6.00,No,No,No,No,No,No,No,No
5371,KIMHIN,KIM HIN INDUSTRY BERHAD,Industrial Products & Services,Main Market,0.825,-17.24,-6.01,Yes,Yes,No,Yes,No,No,No,Yes
7054,AASIA,ASTRAL ASIA BERHAD,Plantation,Main Market,0.135,-1.66,-6.09,No,No,No,No,Yes,No,No,Yes
5252,SASBADI,SASBADI HOLDINGS BERHAD,Telecommunications & Media,Main Market,0.130,-2.14,-6.10,No,No,No,No,No,No,No,No
5254,BPLANT,BOUSTEAD PLANTATIONS BERHAD,Plantation,Main Market,0.630,-7.02,-6.10,No,No,Yes,No,Yes,Yes,No,Yes
9342,ANZO,ANZO HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.090,-0.93,-6.16,No,No,No,No,Yes,Yes,Yes,Yes
4464,PHB,PEGASUS HEIGHTS BERHAD,Property,Main Market,0.025,-0.09,-6.18,Yes,No,No,No,Yes,Yes,No,No
5175,IVORY,IVORY PROPERTIES GROUP BERHAD,Property,Main Market,0.145,-4.84,-6.20,No,No,No,No,No,No,No,No
0103,MNC,M N C WIRELESS BERHAD,Telecommunications & Media,Ace Market,0.050,-0.42,-6.34,No,No,No,No,No,No,No,No
0072,AT,AT SYSTEMATIZATION BERHAD,Industrial Products & Services,Ace Market,0.180,-0.37,-6.35,No,No,No,Yes,Yes,Yes,No,Yes
6378,WMG,WMG HOLDINGS BERHAD,Property,Main Market,0.160,-2.70,-6.43,Yes,Yes,No,Yes,Yes,No,No,No
1902,PINEPAC,PINEHILL PACIFIC BERHAD,Plantation,Main Market,0.435,-8.90,-6.45,No,No,No,No,No,No,No,No
0041,HONGSENG,HONG SENG CONSOLIDATED BERHAD,Technology,Main Market,1.030,-1.42,-6.62,Yes,No,No,Yes,No,No,No,No
3247,GUH,GUH HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.370,-11.60,-6.70,No,No,No,No,No,No,No,No
5037,COMPUGT,COMPUGATES HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.020,-0.27,-6.74,No,No,No,No,No,Yes,No,No
0183,SALUTE,SALUTICA BERHAD,Consumer Products & Services,Main Market,0.425,-2.43,-6.79,No,No,No,No,Yes,Yes,No,Yes
3239,BJASSET,BERJAYA ASSETS BERHAD,Property,Main Market,0.300,-5.32,-6.83,No,No,No,No,No,No,No,No
7004,MCEHLDG,MCE HOLDINGS BERHAD,Industrial Products & Services,Main Market,1.600,-11.85,-6.83,Yes,No,No,Yes,Yes,No,No,Yes
7082,SYF,SYF RESOURCES BERHAD,Consumer Products & Services,Main Market,0.330,-2.60,-6.85,Yes,Yes,No,Yes,No,No,No,Yes
7250,UZMA,UZMA BERHAD,Energy,Main Market,0.580,-9.80,-6.94,No,No,No,No,Yes,No,No,No
5036,EDARAN,EDARAN BERHAD,Technology,Main Market,0.405,-2.78,-6.96,Yes,Yes,No,No,Yes,Yes,Yes,No
7154,CAELY,CAELY HOLDINGS BHD,Consumer Products & Services,Main Market,0.490,-3.32,-7.07,No,No,No,No,No,No,No,No
7773,EPMB,EP MANUFACTURING BHD,Industrial Products & Services,Main Market,0.320,-11.14,-7.10,No,No,No,No,No,No,No,No
7005,BIG,B.I.G. INDUSTRIES BERHAD,Industrial Products & Services,Main Market,0.425,-3.88,-7.19,No,No,No,No,No,No,No,No
4944,NYLEX,NYLEX (MALAYSIA) BERHAD,Industrial Products & Services,Main Market,0.610,-12.14,-7.27,No,No,No,No,No,No,No,No
7692,WIDETEC,WIDETECH (MALAYSIA) BERHAD,Industrial Products & Services,Main Market,0.620,-5.85,-7.40,No,No,No,No,Yes,No,No,Yes
5113,RSAWIT,RIMBUNAN SAWIT BERHAD,Plantation,Main Market,0.295,-1.57,-7.48,Yes,No,No,No,Yes,Yes,No,Yes
6556,ANNJOO,ANN JOO RESOURCES BERHAD,Industrial Products & Services,Main Market,1.120,-15.48,-7.55,No,No,No,No,No,No,No,No
4596,SAPRES,SAPURA RESOURCES BERHAD,Property,Main Market,0.480,-22.30,-7.66,No,No,No,No,No,No,No,No
0035,OPCOM,OPCOM HOLDINGS BERHAD,Telecommunications & Media,Ace Market,0.385,-3.97,-7.88,No,Yes,No,Yes,No,No,No,Yes
3565,WCEHB,WCE HOLDINGS BERHAD,Construction,Main Market,0.380,-6.60,-7.91,No,No,No,No,No,No,No,No
7066,YONGTAI,YONG TAI BERHAD,Property,Main Market,0.355,-4.27,-8.06,Yes,Yes,No,Yes,No,No,No,Yes
2674,ALCOM,ALCOM GROUP BERHAD,Industrial Products & Services,Main Market,0.560,-6.87,-8.18,No,No,No,No,No,No,No,No
03029,GPP,GPP RESOURCES BERHAD,Industrial Products & Services,Leap Market,0.295,-1.42,-8.21,No,No,No,No,No,No,No,No
5210,ARMADA,BUMI ARMADA BERHAD,Energy,Main Market,0.385,-4.31,-8.29,Yes,No,No,No,Yes,Yes,No,No
6912,PASDEC,PASDEC HOLDINGS BERHAD,Property,Main Market,0.210,-6.34,-8.34,No,No,No,No,No,No,No,No
2097,EASTLND,EASTLAND EQUITY BHD,Consumer Products & Services,Main Market,0.120,-4.17,-8.34,No,No,No,Yes,No,No,No,No
7043,JADEM,JADE MARVEL GROUP BERHAD,Industrial Products & Services,Main Market,0.960,-5.62,-8.39,No,No,No,No,No,No,No,No
7986,CNASIA,CN ASIA CORPORATION BHD,Industrial Products & Services,Main Market,0.800,-6.91,-8.64,No,No,No,No,No,No,No,Yes
2143,ECM,ECM LIBRA GROUP BERHAD,Financial Services,Main Market,0.245,-3.44,-8.82,No,No,No,No,No,No,No,No
0006,PINEAPP,PINEAPPLE RESOURCES BERHAD,Technology,Ace Market,0.430,-4.19,-9.11,No,No,No,No,Yes,Yes,No,No
7085,LTKM,LTKM BERHAD,Consumer Products & Services,Main Market,0.980,-21.71,-9.15,No,No,No,No,No,No,No,No
5204,PRESBHD,PRESTARIANG BERHAD,Technology,Main Market,0.690,-1.82,-9.21,Yes,Yes,No,No,No,No,No,No
2429,TANCO,TANCO HOLDINGS BERHAD,Property,Main Market,0.045,-1.16,-9.31,No,No,No,No,No,No,No,No
6211,KIALIM,KIA LIM BERHAD,Industrial Products & Services,Main Market,0.245,-7.88,-9.34,No,No,No,No,No,No,No,No
5165,DFCITY,DFCITY GROUP BERHAD,Industrial Products & Services,Main Market,0.460,-5.82,-9.40,No,Yes,Yes,Yes,No,No,No,No
7168,PRG,PRG HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.190,-4.04,-9.57,Yes,Yes,No,Yes,Yes,No,No,Yes
5205,SENDAI,EVERSENDAI CORPORATION BERHAD,Construction,Main Market,0.230,-10.20,-9.62,No,No,No,No,No,No,No,No
